"ID","Attrition_Flag","Customer_Age","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Avg_Open_To_Buy","Total_Trans_Amt","Total_Trans_Ct","Avg_Utilization_Ratio"
709487058,"Existing Customer",51,"F",2,"Unknown","Married","Less than $40K",36,6,2,3,13812,1132,12680,3723,56,0.082
779653458,"Existing Customer",37,"M",3,"Graduate","Married","$80K - $120K",20,3,3,3,8260,2077,6183,2323,47,0.251
711847833,"Existing Customer",42,"F",2,"Graduate","Single","Less than $40K",32,2,2,2,1933,1127,806,4833,71,0.583
751155783,"Existing Customer",47,"F",2,"High School","Married","$40K - $60K",40,2,1,3,4074,1868,2206,15005,118,0.459
755661933,"Attrited Customer",48,"F",3,"Graduate","Single","$40K - $60K",41,5,3,3,1899,671,1228,2434,45,0.353
711226758,"Existing Customer",51,"F",1,"College","Divorced","Less than $40K",42,3,2,3,4002,1669,2333,2024,53,0.417
717406983,"Attrited Customer",30,"M",2,"Graduate","Unknown","$40K - $60K",36,4,3,3,5281,0,5281,8395,62,0
708371733,"Existing Customer",41,"F",3,"High School","Married","Less than $40K",15,1,1,2,4662,0,4662,4931,81,0
712350858,"Existing Customer",41,"M",2,"High School","Married","$80K - $120K",24,4,1,3,9366,1104,8262,1303,39,0.118
739828308,"Existing Customer",55,"M",3,"Uneducated","Single","$120K +",48,5,2,2,3088,1743,1345,3906,68,0.564
719739108,"Existing Customer",62,"F",0,"Graduate","Divorced","$40K - $60K",50,3,2,4,11352,2517,8835,4021,56,0.222
715319958,"Attrited Customer",48,"M",3,"Uneducated","Married","$120K +",36,5,2,4,34516,787,33729,1312,32,0.023
721301733,"Existing Customer",53,"M",1,"Graduate","Married","$80K - $120K",38,6,3,2,22140,733,21407,1580,45,0.033
715338783,"Existing Customer",32,"M",1,"High School","Single","$60K - $80K",36,4,2,2,2999,0,2999,3018,80,0
717567333,"Existing Customer",35,"M",3,"Graduate","Married","$60K - $80K",26,6,3,2,3991,1982,2009,1661,35,0.497
713739708,"Existing Customer",61,"M",0,"High School","Single","$60K - $80K",53,1,3,3,2415,2050,365,4479,71,0.849
710122458,"Existing Customer",38,"M",2,"High School","Single","$60K - $80K",36,5,3,2,31546,2057,29489,15311,108,0.065
715410783,"Attrited Customer",55,"F",1,"Unknown","Single","Less than $40K",36,5,2,3,1836,572,1264,2400,34,0.312
720398958,"Existing Customer",53,"F",1,"Uneducated","Single","Less than $40K",43,6,2,3,2126,1257,869,4340,70,0.591
720491958,"Existing Customer",34,"F",3,"Uneducated","Single","Less than $40K",36,4,3,3,1438.3,0,1438.3,4302,74,0
714347508,"Existing Customer",35,"M",2,"Uneducated","Single","$60K - $80K",21,4,3,3,7766,1278,6488,2423,74,0.165
714673833,"Existing Customer",59,"F",1,"Graduate","Single","$40K - $60K",36,3,3,1,1528,0,1528,4411,77,0
719437908,"Existing Customer",44,"M",3,"Post-Graduate","Divorced","$80K - $120K",36,6,2,2,17965,1644,16321,1767,50,0.092
719449533,"Attrited Customer",49,"F",3,"Uneducated","Single","$40K - $60K",38,1,2,3,2655,2283,372,2386,49,0.86
772323033,"Existing Customer",44,"F",4,"Graduate","Single","Less than $40K",33,3,2,2,4606,1556,3050,4363,78,0.338
715713408,"Existing Customer",55,"M",2,"Graduate","Married","Less than $40K",46,3,5,3,15987,0,15987,15853,117,0
720848733,"Existing Customer",38,"M",1,"High School","Married","$80K - $120K",24,4,3,2,13363,1230,12133,1815,33,0.092
711534183,"Existing Customer",41,"M",2,"High School","Single","$80K - $120K",36,4,2,4,28830,0,28830,3533,57,0
780998133,"Existing Customer",43,"M",3,"Graduate","Married","$80K - $120K",34,3,4,4,10540,1489,9051,1980,45,0.141
789241308,"Attrited Customer",54,"F",2,"Unknown","Unknown","Less than $40K",39,4,3,3,1438.3,0,1438.3,2145,41,0
719976558,"Existing Customer",47,"M",2,"Graduate","Unknown","$60K - $80K",34,3,2,4,4249,1562,2687,1881,49,0.368
711159108,"Attrited Customer",58,"F",0,"High School","Married","Less than $40K",36,3,2,2,7418,396,7022,911,26,0.053
710208633,"Existing Customer",37,"F",1,"Graduate","Married","Less than $40K",31,5,2,2,2417,1929,488,1773,42,0.798
720486408,"Existing Customer",55,"F",1,"Uneducated","Single","Less than $40K",36,3,3,0,1438.3,756,682.3,4436,73,0.526
778912683,"Existing Customer",51,"F",2,"Graduate","Single","Unknown",32,3,3,1,8365,1504,6861,4778,88,0.18
717893358,"Existing Customer",43,"F",3,"Graduate","Married","Unknown",33,6,1,3,7951,1456,6495,4452,65,0.183
793736958,"Existing Customer",49,"M",3,"High School","Single","$120K +",43,1,2,1,21680,1587,20093,4410,86,0.073
719147208,"Existing Customer",29,"F",2,"Unknown","Single","Less than $40K",21,4,3,2,2298,0,2298,4814,88,0
719549508,"Existing Customer",49,"F",4,"Graduate","Single","Less than $40K",40,4,2,2,2712,1686,1026,4678,74,0.622
714531108,"Existing Customer",31,"M",1,"College","Married","$80K - $120K",36,4,3,3,4260,1775,2485,2109,52,0.417
826762908,"Existing Customer",52,"M",3,"High School","Unknown","$80K - $120K",48,3,2,0,11976,1273,10703,2089,36,0.106
721107258,"Existing Customer",45,"F",5,"Unknown","Unknown","Less than $40K",37,2,2,2,5465,1967,3498,14192,115,0.36
782802033,"Attrited Customer",45,"F",4,"Unknown","Married","Less than $40K",39,3,2,2,3411,1472,1939,2108,55,0.432
710263608,"Existing Customer",53,"F",3,"High School","Married","Unknown",36,4,2,4,11098,821,10277,2156,46,0.074
788788758,"Existing Customer",57,"F",3,"College","Single","Unknown",39,4,1,2,7469,1752,5717,2050,46,0.235
788673708,"Attrited Customer",57,"F",2,"High School","Married","$40K - $60K",45,2,1,3,1438.3,0,1438.3,1254,35,0
716636808,"Existing Customer",39,"M",3,"Graduate","Single","$120K +",36,4,2,2,34516,0,34516,3572,55,0
708793008,"Attrited Customer",46,"M",3,"Doctorate","Divorced","$80K - $120K",35,5,3,3,9949,0,9949,2207,40,0
715993608,"Existing Customer",51,"M",2,"College","Single","$120K +",41,6,3,2,26714,2517,24197,1686,50,0.094
716797758,"Existing Customer",53,"F",2,"Unknown","Married","Less than $40K",44,3,2,4,3519,0,3519,1670,33,0
713371233,"Existing Customer",43,"F",1,"Graduate","Married","Less than $40K",31,5,1,2,11583,631,10952,3320,55,0.054
775267158,"Existing Customer",43,"F",3,"Graduate","Married","$40K - $60K",37,2,1,3,2476,1396,1080,8785,111,0.564
710892408,"Existing Customer",57,"F",1,"High School","Married","Less than $40K",36,6,2,2,3101,1257,1844,1681,32,0.405
711406758,"Existing Customer",48,"F",3,"Graduate","Married","Less than $40K",36,3,2,2,1667,0,1667,4385,80,0
717271983,"Existing Customer",60,"M",0,"College","Single","$80K - $120K",53,6,3,2,34516,1388,33128,3261,64,0.04
786480183,"Existing Customer",50,"F",2,"Uneducated","Married","Unknown",44,6,2,5,16763,0,16763,3626,69,0
771922008,"Existing Customer",57,"F",2,"Unknown","Single","Less than $40K",46,5,2,2,5443,1889,3554,4416,64,0.347
719453283,"Existing Customer",45,"F",2,"Uneducated","Married","Less than $40K",36,3,4,3,2918,1597,1321,4454,76,0.547
826245858,"Attrited Customer",50,"M",2,"Graduate","Single","$80K - $120K",40,3,4,6,34516,0,34516,7661,79,0
717171408,"Existing Customer",36,"M",1,"Unknown","Married","$80K - $120K",26,6,2,1,9959,0,9959,2021,41,0
710871108,"Existing Customer",45,"M",5,"Uneducated","Divorced","$60K - $80K",36,4,2,4,31756,1459,30297,4759,70,0.046
716982483,"Existing Customer",49,"F",2,"Graduate","Married","Less than $40K",38,3,4,2,1438.3,0,1438.3,4497,79,0
818908833,"Existing Customer",46,"M",3,"Graduate","Married","$40K - $60K",41,5,2,2,2564,0,2564,2038,45,0
712144158,"Attrited Customer",53,"F",1,"Graduate","Single","Less than $40K",48,6,6,3,2370,1166,1204,2164,45,0.492
787565433,"Existing Customer",53,"M",2,"Post-Graduate","Married","$80K - $120K",43,4,2,4,4039,1397,2642,1494,36,0.346
818712633,"Existing Customer",41,"F",3,"Graduate","Single","Less than $40K",36,4,6,2,4133,1067,3066,16100,119,0.258
716340783,"Existing Customer",48,"M",4,"High School","Married","$80K - $120K",36,1,1,2,21526,1320,20206,14441,105,0.061
787638408,"Existing Customer",47,"F",1,"High School","Single","Unknown",40,5,4,4,8440,2087,6353,4161,74,0.247
716262708,"Existing Customer",51,"F",2,"College","Single","Less than $40K",36,1,3,2,1438.3,718,720.3,4447,71,0.499
713706258,"Existing Customer",52,"F",1,"Unknown","Single","Less than $40K",43,6,2,1,1438.3,773,665.3,4890,63,0.537
709774608,"Existing Customer",51,"M",3,"Unknown","Married","$60K - $80K",36,4,3,4,5993,1582,4411,3464,64,0.264
792402483,"Existing Customer",46,"M",4,"Graduate","Single","$60K - $80K",40,5,2,1,12280,985,11295,4263,70,0.08
718655808,"Existing Customer",44,"F",3,"Uneducated","Married","Less than $40K",36,3,3,2,12944,1200,11744,16161,105,0.093
820936533,"Existing Customer",47,"M",3,"Graduate","Unknown","Less than $40K",43,1,3,3,2781,1950,831,9331,93,0.701
712899333,"Existing Customer",47,"F",4,"College","Single","Less than $40K",37,6,2,2,4256,1084,3172,1100,29,0.255
718861458,"Existing Customer",49,"M",5,"Unknown","Single","$60K - $80K",36,6,1,2,5159,1532,3627,1826,37,0.297
786493908,"Existing Customer",42,"F",4,"Uneducated","Single","Less than $40K",36,4,3,3,10091,0,10091,3347,64,0
817908783,"Existing Customer",44,"M",3,"Unknown","Single","$120K +",39,2,3,1,34516,2123,32393,14242,107,0.062
717541308,"Existing Customer",61,"F",2,"Graduate","Single","Less than $40K",45,2,2,3,2602,1441,1161,4838,85,0.554
721083258,"Existing Customer",37,"F",4,"High School","Divorced","$40K - $60K",22,5,1,3,2563,1638,925,2064,46,0.639
716362008,"Existing Customer",37,"M",2,"Doctorate","Married","$40K - $60K",29,3,3,2,1808,1009,799,1744,35,0.558
819979458,"Existing Customer",35,"F",3,"Doctorate","Married","Less than $40K",30,5,2,2,3976,1789,2187,4419,75,0.45
710782458,"Existing Customer",31,"M",1,"Graduate","Married","$40K - $60K",20,6,2,5,2469,1695,774,1615,36,0.687
715679733,"Existing Customer",43,"F",2,"Uneducated","Single","Less than $40K",36,5,2,4,1736,1513,223,3462,67,0.872
813752433,"Attrited Customer",43,"F",3,"Graduate","Single","Less than $40K",38,5,2,4,4075,1986,2089,2449,27,0.487
718788258,"Existing Customer",52,"M",5,"Unknown","Married","$80K - $120K",40,3,3,4,30314,776,29538,3290,82,0.026
803380383,"Existing Customer",46,"F",5,"Graduate","Divorced","Less than $40K",40,3,3,3,1592,925,667,4615,90,0.581
710722908,"Existing Customer",53,"M",3,"Doctorate","Single","$120K +",36,3,1,0,30883,1694,29189,1267,23,0.055
809954133,"Existing Customer",49,"M",2,"Uneducated","Married","$60K - $80K",44,6,1,3,5013,0,5013,5223,84,0
710587458,"Existing Customer",34,"M",2,"High School","Unknown","$80K - $120K",22,4,3,2,11154,1612,9542,4339,77,0.145
716619558,"Existing Customer",38,"F",0,"High School","Single","Less than $40K",36,4,3,2,13747,1941,11806,16401,119,0.141
715615233,"Existing Customer",60,"F",1,"High School","Divorced","Less than $40K",48,5,3,3,2737,1812,925,4507,86,0.662
772105608,"Existing Customer",48,"F",4,"Uneducated","Single","Less than $40K",37,6,3,4,2646,872,1774,4246,80,0.33
712228458,"Existing Customer",50,"M",2,"Unknown","Unknown","$120K +",32,2,3,1,25645,1083,24562,4302,63,0.042
711348033,"Existing Customer",50,"M",2,"Graduate","Married","$40K - $60K",40,4,3,2,5435,1243,4192,16202,117,0.229
713316558,"Existing Customer",41,"M",4,"High School","Married","$60K - $80K",29,3,2,2,4573,0,4573,3776,70,0
823922208,"Existing Customer",49,"M",3,"Unknown","Single","$60K - $80K",45,1,1,1,2122,1101,1021,7404,103,0.519
789344358,"Existing Customer",57,"F",1,"Unknown","Married","Less than $40K",47,4,1,3,3416,2468,948,1536,42,0.722
721041483,"Attrited Customer",45,"M",4,"Doctorate","Married","$60K - $80K",37,1,2,2,13093,2517,10576,2032,39,0.192
709633533,"Existing Customer",31,"M",2,"Uneducated","Married","Less than $40K",18,3,2,4,1438.3,0,1438.3,2789,50,0
721332033,"Existing Customer",42,"M",2,"Unknown","Single","$80K - $120K",30,4,2,1,29195,892,28303,4411,67,0.031
712410858,"Existing Customer",50,"F",4,"Uneducated","Married","Unknown",40,4,1,3,2315,1336,979,4143,65,0.577
720899883,"Existing Customer",44,"F",1,"High School","Married","$40K - $60K",35,6,2,2,6849,0,6849,3770,82,0
712159083,"Attrited Customer",58,"F",4,"Unknown","Married","Less than $40K",46,2,3,3,2536,0,2536,901,35,0
807014583,"Existing Customer",31,"F",0,"Graduate","Divorced","Unknown",26,3,3,3,1469,0,1469,4331,89,0
709967358,"Existing Customer",48,"M",4,"Post-Graduate","Single","$80K - $120K",36,6,2,3,30367,2362,28005,1671,27,0.078
785055108,"Existing Customer",52,"M",0,"Graduate","Single","$60K - $80K",46,4,2,4,10817,1142,9675,3889,60,0.106
710884683,"Existing Customer",48,"M",4,"Graduate","Married","$80K - $120K",40,6,2,5,34516,807,33709,3937,80,0.023
713382558,"Existing Customer",57,"F",3,"College","Single","Less than $40K",42,1,1,2,2063,953,1110,4304,81,0.462
708148158,"Existing Customer",39,"F",4,"Unknown","Married","Unknown",21,2,3,2,1827,0,1827,4207,86,0
717424458,"Existing Customer",44,"F",2,"Post-Graduate","Married","Less than $40K",36,3,3,2,2293,1823,470,1166,22,0.795
711453783,"Existing Customer",41,"F",3,"Unknown","Single","Less than $40K",29,4,2,3,1966,1452,514,4666,74,0.739
797743233,"Existing Customer",45,"M",3,"Uneducated","Unknown","$60K - $80K",39,3,2,3,5996,865,5131,4542,77,0.144
789504183,"Existing Customer",37,"M",4,"Graduate","Single","$120K +",28,3,3,4,34516,0,34516,2574,62,0
709625733,"Existing Customer",50,"M",2,"High School","Single","$60K - $80K",40,5,2,3,9690,1115,8575,4620,64,0.115
720537633,"Existing Customer",44,"F",3,"Doctorate","Married","Less than $40K",36,2,3,1,3047,2139,908,4961,85,0.702
709869708,"Existing Customer",54,"F",3,"College","Single","Less than $40K",45,5,1,4,3062,2039,1023,4037,71,0.666
711887583,"Attrited Customer",47,"M",2,"Unknown","Married","$80K - $120K",37,2,3,3,5449,1628,3821,836,18,0.299
819160158,"Existing Customer",42,"M",3,"Uneducated","Married","$40K - $60K",37,2,3,3,4960,1724,3236,8218,88,0.348
708821733,"Attrited Customer",43,"F",3,"Unknown","Single","$40K - $60K",36,2,3,4,19713,531,19182,8301,70,0.027
789842283,"Attrited Customer",54,"M",2,"Graduate","Married","$60K - $80K",42,3,3,2,4320,0,4320,706,21,0
712831908,"Existing Customer",59,"F",1,"College","Married","$40K - $60K",49,2,2,1,3481,603,2878,4556,81,0.173
715118058,"Existing Customer",45,"M",3,"Graduate","Married","$80K - $120K",36,3,3,1,20274,2100,18174,5274,66,0.104
711883833,"Existing Customer",50,"F",1,"Uneducated","Single","Less than $40K",37,6,1,1,1837,665,1172,4752,88,0.362
708911508,"Existing Customer",50,"F",2,"Unknown","Married","Less than $40K",39,3,3,2,2046,0,2046,3446,71,0
779484408,"Existing Customer",37,"M",1,"Unknown","Married","$60K - $80K",19,6,1,2,18951,1243,17708,2874,58,0.066
709695333,"Existing Customer",48,"M",2,"High School","Single","$80K - $120K",36,3,2,4,10227,1695,8532,3577,82,0.166
717128283,"Existing Customer",40,"F",3,"High School","Unknown","Less than $40K",36,5,2,2,5525,2409,3116,2305,33,0.436
711379083,"Existing Customer",60,"F",0,"Doctorate","Single","Less than $40K",42,5,3,3,2758,1429,1329,5124,74,0.518
713004933,"Attrited Customer",40,"M",3,"High School","Married","$60K - $80K",27,3,2,1,6813,2332,4481,2634,51,0.342
789161358,"Existing Customer",30,"F",0,"Graduate","Married","Less than $40K",19,3,1,4,3213,2517,696,2666,46,0.783
771756333,"Existing Customer",34,"F",3,"Graduate","Married","Less than $40K",23,5,3,3,2263,1794,469,2154,37,0.793
787770858,"Existing Customer",43,"M",4,"Graduate","Single","$80K - $120K",32,3,2,3,8333,774,7559,3889,81,0.093
718370733,"Existing Customer",48,"F",2,"Uneducated","Married","Unknown",35,2,3,3,6074,0,6074,4504,90,0
778286433,"Existing Customer",67,"M",0,"Graduate","Married","$40K - $60K",56,4,2,1,5876,1297,4579,2133,55,0.221
708492558,"Existing Customer",42,"M",3,"Unknown","Married","$60K - $80K",36,5,3,3,15088,865,14223,1107,21,0.057
716154258,"Existing Customer",48,"M",4,"Doctorate","Unknown","$60K - $80K",38,3,2,2,32658,1482,31176,2023,37,0.045
709739283,"Existing Customer",62,"M",0,"High School","Single","Unknown",36,3,3,3,21329,2119,19210,4206,75,0.099
710522433,"Existing Customer",65,"M",0,"Graduate","Married","Less than $40K",46,3,2,2,2416,1499,917,2372,53,0.62
708798483,"Attrited Customer",37,"F",3,"Unknown","Single","Unknown",24,2,3,2,2054,0,2054,2567,43,0
708693558,"Existing Customer",50,"F",3,"High School","Single","Less than $40K",38,3,2,2,12569,2167,10402,7344,95,0.172
778327908,"Existing Customer",50,"M",2,"Uneducated","Single","Less than $40K",40,4,3,5,2419,2380,39,4099,73,0.984
803587533,"Existing Customer",33,"M",1,"Uneducated","Single","$60K - $80K",28,6,3,4,2618,1812,806,3319,86,0.692
718490658,"Existing Customer",50,"F",1,"Graduate","Single","Less than $40K",36,4,1,3,5012,2242,2770,1142,28,0.447
718815108,"Existing Customer",50,"M",2,"Unknown","Married","$80K - $120K",38,3,3,1,6030,1315,4715,3420,81,0.218
713089458,"Existing Customer",44,"M",1,"High School","Married","Less than $40K",33,5,2,2,6130,808,5322,3411,78,0.132
708337683,"Existing Customer",51,"M",2,"Uneducated","Single","$60K - $80K",40,4,2,2,21800,893,20907,3820,62,0.041
779858058,"Existing Customer",34,"F",2,"Graduate","Unknown","Less than $40K",18,4,1,3,2730,0,2730,4530,72,0
715851333,"Existing Customer",42,"M",4,"High School","Married","$60K - $80K",27,2,3,2,13804,1903,11901,7376,97,0.138
712812408,"Attrited Customer",40,"F",3,"Unknown","Married","Less than $40K",28,2,3,3,1535,0,1535,1921,41,0
714098883,"Existing Customer",45,"F",1,"Graduate","Single","$40K - $60K",36,5,2,2,1936,1613,323,4773,80,0.833
718088133,"Existing Customer",40,"F",3,"Unknown","Divorced","Less than $40K",36,6,1,0,2348,1061,1287,1901,27,0.452
716297658,"Existing Customer",37,"M",2,"Graduate","Single","$80K - $120K",36,4,1,4,14926,0,14926,2405,55,0
809092458,"Existing Customer",36,"F",4,"Uneducated","Married","$40K - $60K",31,5,2,3,2517,1336,1181,5211,83,0.531
713388108,"Attrited Customer",62,"F",0,"High School","Unknown","Less than $40K",51,4,2,3,5210,0,5210,2162,36,0
713573508,"Attrited Customer",41,"M",4,"Graduate","Unknown","$40K - $60K",32,4,2,4,16509,425,16084,1740,43,0.026
716479233,"Existing Customer",43,"M",4,"High School","Married","$40K - $60K",36,5,3,2,13258,1721,11537,1080,21,0.13
715030308,"Existing Customer",42,"M",4,"Graduate","Married","$40K - $60K",27,5,1,2,1503,929,574,4680,67,0.618
778224858,"Existing Customer",42,"F",2,"College","Unknown","Unknown",32,3,3,4,4035,1003,3032,4589,89,0.249
712517808,"Existing Customer",42,"M",5,"High School","Married","$60K - $80K",36,2,4,3,3275,1525,1750,14830,112,0.466
780382008,"Existing Customer",42,"F",4,"Unknown","Single","Less than $40K",32,6,3,2,13719,1384,12335,3774,63,0.101
718892283,"Existing Customer",43,"M",2,"Graduate","Married","$40K - $60K",34,3,2,1,4396,0,4396,4771,78,0
789611283,"Existing Customer",44,"M",4,"Graduate","Married","$40K - $60K",38,5,2,3,5452,2091,3361,1347,30,0.384
710506683,"Existing Customer",47,"F",4,"High School","Single","$40K - $60K",39,3,1,0,1746,0,1746,4543,75,0
778728783,"Existing Customer",39,"F",2,"Unknown","Married","Less than $40K",19,5,3,1,3156,2095,1061,2739,56,0.664
755420433,"Existing Customer",59,"F",1,"Graduate","Married","Unknown",52,2,3,3,10133,1417,8716,1068,20,0.14
779219208,"Existing Customer",38,"F",2,"High School","Single","Less than $40K",28,5,1,3,1744,0,1744,4811,86,0
715192308,"Existing Customer",48,"M",2,"High School","Married","$120K +",36,6,5,2,29963,2094,27869,1205,28,0.07
711551958,"Attrited Customer",59,"M",2,"Post-Graduate","Married","$60K - $80K",46,3,3,3,1438.3,0,1438.3,844,24,0
714181008,"Existing Customer",35,"F",0,"Graduate","Married","Less than $40K",36,1,2,2,3019,1462,1557,4509,71,0.484
715858008,"Attrited Customer",49,"F",1,"Uneducated","Married","$40K - $60K",39,2,3,3,8061,2517,5544,1224,31,0.312
720274158,"Existing Customer",42,"F",4,"High School","Married","Less than $40K",35,4,2,2,4478,1700,2778,3879,76,0.38
789179583,"Existing Customer",28,"F",1,"College","Divorced","Unknown",17,5,3,2,11881,1488,10393,4865,87,0.125
708482658,"Existing Customer",41,"M",3,"Graduate","Married","$80K - $120K",31,3,2,2,9959,1946,8013,15594,114,0.195
711080358,"Existing Customer",55,"M",1,"Unknown","Unknown","$120K +",46,4,1,2,19849,2205,17644,3657,66,0.111
716406483,"Existing Customer",30,"M",0,"Unknown","Single","$60K - $80K",20,1,3,3,23760,1349,22411,13124,103,0.057
713184858,"Existing Customer",58,"F",2,"High School","Single","Less than $40K",50,4,3,4,1438.3,818,620.3,4196,71,0.569
819977058,"Existing Customer",46,"M",2,"High School","Single","$40K - $60K",41,3,3,2,3150,1543,1607,3432,71,0.49
795869583,"Existing Customer",53,"F",3,"Uneducated","Married","Less than $40K",47,1,3,2,3733,1620,2113,15200,118,0.434
714400308,"Existing Customer",60,"F",0,"Uneducated","Single","Less than $40K",49,3,1,1,11060,1647,9413,4545,83,0.149
721091583,"Existing Customer",44,"F",2,"Graduate","Single","Less than $40K",32,3,3,3,3031,1879,1152,1298,15,0.62
718481283,"Existing Customer",51,"F",1,"High School","Married","Less than $40K",43,5,1,3,1822,1114,708,5210,73,0.611
714677583,"Attrited Customer",50,"F",3,"Doctorate","Single","Unknown",36,4,3,3,5173,0,5173,8757,68,0
824140908,"Attrited Customer",52,"M",3,"Uneducated","Single","$120K +",48,5,3,4,20974,0,20974,1246,27,0
778984383,"Existing Customer",43,"F",3,"High School","Married","Unknown",31,3,3,1,2692,2039,653,4622,73,0.757
715732533,"Attrited Customer",52,"M",4,"Graduate","Married","$60K - $80K",36,4,1,3,9375,1625,7750,2108,51,0.173
709708233,"Attrited Customer",49,"F",3,"Doctorate","Married","Less than $40K",29,3,4,2,7066,0,7066,1695,38,0
766456683,"Existing Customer",51,"F",1,"Graduate","Married","Less than $40K",44,6,2,0,6160,2258,3902,3986,80,0.367
771912408,"Existing Customer",49,"F",2,"Graduate","Married","Less than $40K",38,3,3,1,6674,1402,5272,7468,92,0.21
712444533,"Existing Customer",43,"M",2,"High School","Single","$80K - $120K",36,6,2,0,14418,0,14418,3880,68,0
811571733,"Existing Customer",26,"F",0,"Unknown","Single","Unknown",13,4,2,2,2600,1876,724,2625,45,0.722
719521983,"Existing Customer",38,"M",2,"Uneducated","Married","$40K - $60K",31,4,3,3,6116,1698,4418,1592,32,0.278
713759583,"Existing Customer",54,"F",3,"High School","Married","Less than $40K",36,1,1,1,3173,1822,1351,4883,71,0.574
710937783,"Existing Customer",53,"F",0,"Uneducated","Married","$40K - $60K",40,1,3,3,2772,2414,358,5313,68,0.871
718653333,"Attrited Customer",45,"F",2,"College","Single","Less than $40K",33,1,3,3,1833,0,1833,2037,31,0
710070183,"Existing Customer",53,"F",1,"High School","Single","Less than $40K",36,3,2,2,2615,1772,843,1419,38,0.678
712664658,"Attrited Customer",35,"F",1,"Graduate","Single","Less than $40K",30,2,2,2,1649,0,1649,2549,54,0
712113558,"Attrited Customer",45,"M",2,"Graduate","Married","$80K - $120K",36,4,3,3,24844,1273,23571,6549,75,0.051
789076083,"Existing Customer",50,"F",3,"High School","Single","Less than $40K",38,6,3,2,2775,1475,1300,4608,84,0.532
719821908,"Attrited Customer",38,"F",2,"High School","Single","Less than $40K",16,2,1,2,2703,0,2703,2752,43,0
772712658,"Existing Customer",62,"F",0,"Uneducated","Married","Less than $40K",50,5,1,2,3791,1648,2143,2058,34,0.435
709827933,"Existing Customer",44,"M",2,"Graduate","Married","$80K - $120K",36,3,3,2,12230,1196,11034,3659,76,0.098
719584608,"Existing Customer",40,"M",4,"High School","Unknown","$40K - $60K",32,3,1,1,1438.3,0,1438.3,4215,79,0
714127383,"Attrited Customer",48,"F",3,"Unknown","Unknown","Unknown",36,3,3,2,4431,2517,1914,2185,48,0.568
